Time,ObjectPositionX,ObjectPositionY,ObjectPositionZ,RayCastX,RayCastY,RayCastZ
90.38979,-23.50655,5.025241,17.97256,0,0,0
90.42313,-23.50643,5.025766,17.97098,0,0,0
90.45646,-23.50632,5.026292,17.9694,0,0,0
90.48979,-23.50632,5.026291,17.9694,0,0,0
90.52312,-23.50632,5.026292,17.9694,0,0,0
90.55646,-23.5062,5.02682,17.96782,0,0,0
90.58979,-23.5062,5.02682,17.96782,0,0,0
90.62312,-23.50785,5.026661,17.96765,0,0,0
90.65646,-23.5062,5.026821,17.96782,0,0,0
90.68979,-23.50609,5.027351,17.96624,0,0,0
90.72312,-23.50609,5.027351,17.96624,0,0,0
90.75645,-23.50609,5.027351,17.96624,0,0,0
90.78979,-23.50456,5.026981,17.96799,0,0,0
90.82312,-23.50104,5.028371,17.96519,0,0,0
90.85645,-23.49753,5.029777,17.96238,0,0,0
90.88979,-23.49719,5.031399,17.95765,0,0,0
90.92313,-23.49521,5.033208,17.95311,0,0,0
90.95646,-23.49324,5.035038,17.94857,0,0,0
90.98979,-23.49302,5.036154,17.94543,0,0,0
91.02312,-23.4927,5.037841,17.94073,0,0,0
91.05646,-23.4909,5.03826,17.93873,0,0,0
91.08979,-23.49243,5.038655,17.93699,0,0,0
91.12312,-23.49577,5.03621,17.93793,0,0,0
91.15646,-23.49632,5.033395,17.94577,0,0,0
91.18979,-23.49846,5.030132,17.95284,0,0,0
91.22312,-23.49892,5.027953,17.95914,0,0,0
91.25645,-23.49937,5.025806,17.96544,0,0,0
91.28979,-23.49971,5.024217,17.97018,0,0,0
91.32312,-23.49983,5.02369,17.97176,0,0,0
91.35645,-23.50006,5.022646,17.97492,0,0,0
91.38979,-23.49876,5.021262,17.97984,0,0,0
91.42313,-23.49747,5.019898,17.98477,0,0,0
91.45646,-23.49606,5.019058,17.98812,0,0,0
91.48979,-23.49641,5.017554,17.99289,0,0,0
91.52312,-23.49609,5.016068,17.99766,0,0,0
91.55646,-23.49621,5.015577,17.99925,0,0,0
91.58979,-23.49697,5.013459,18.00544,0,0,0
91.62312,-23.49886,5.012328,18.00845,0,0,0
91.65646,-23.50228,5.011515,18.0097,0,0,0
91.68979,-23.50393,5.01135,18.00952,0,0,0
91.72312,-23.50558,5.011187,18.00935,0,0,0
91.75645,-23.50562,5.011538,18.00997,0,0,0
91.78979,-23.50563,5.011538,18.00997,0,0,0
91.82312,-23.5055,5.012015,18.00838,0,0,0
91.85645,-23.50547,5.012338,18.00798,0,0,0
91.88979,-23.50535,5.012817,18.00638,0,0,0
91.92313,-23.50547,5.012337,18.00798,0,0,0
91.95646,-23.50537,5.013491,18.0066,0,0,0
91.98979,-23.5044,5.013654,18.00677,0,0,0
92.02312,-23.50577,5.013653,18.00677,0,0,0
92.05646,-23.50577,5.013654,18.00677,0,0,0
92.08979,-23.50412,5.013817,18.00694,0,0,0
92.12312,-23.504,5.014298,18.00535,0,0,0
92.15646,-23.50235,5.014465,18.00552,0,0,0
92.18979,-23.50247,5.013986,18.00712,0,0,0
92.22312,-23.50235,5.014464,18.00553,0,0,0
92.25645,-23.5023,5.014115,18.0049,0,0,0
92.28979,-23.50394,5.013948,18.00473,0,0,0
92.32312,-23.50708,5.013303,18.00614,0,0,0
92.35645,-23.51174,5.01298,18.00578,0,0,0
92.38979,-23.51485,5.012796,18.00321,0,0,0
92.42313,-23.51613,5.014097,17.99826,0,0,0
92.45646,-23.51601,5.014586,17.99667,0,0,0
92.48979,-23.51743,5.014235,17.99366,0,0,0
92.52312,-23.5208,5.013097,17.99429,0,0,0
92.55646,-23.52214,5.011483,17.9989,0,0,0
92.58979,-23.52331,5.010022,18.00129,0,0,0
92.62312,-23.52343,5.00954,18.00289,0,0,0
92.65646,-23.52288,5.00906,18.00449,0,0,0
92.68979,-23.52123,5.009204,18.00466,0,0,0
92.72312,-23.52288,5.00906,18.00449,0,0,0
92.75645,-23.523,5.008582,18.00609,0,0,0
92.78979,-23.51954,5.009673,18.00443,0,0,0
92.82312,-23.51581,5.009019,18.00798,0,0,0
92.85645,-23.51413,5.009494,18.00775,0,0,0
92.88979,-23.51341,5.009817,18.00735,0,0,0
92.92313,-23.51173,5.010295,18.00712,0,0,0
92.95646,-23.51322,5.010937,18.00495,0,0,0
92.98979,-23.52144,5.010519,18.00369,0,0,0
93.02312,-23.53983,5.008442,18.00464,0,0,0
93.05646,-23.55507,5.006355,18.00756,0,0,0
93.08979,-23.57699,5.003815,18.01031,0,0,0
93.12312,-23.62054,5.001196,18.01124,0,0,0
93.15646,-23.63729,5.000637,18.01144,0,0,0
93.18979,-23.64725,5.000673,18.01062,0,0,0
93.22312,-23.6539,5.000739,18.01009,0,0,0
93.25645,-23.65889,5.00081,18.00969,0,0,0
93.28979,-23.66042,5.001292,18.00796,0,0,0
93.32312,-23.6602,5.002562,18.00538,0,0,0
93.35645,-23.65993,5.003482,18.00219,0,0,0
93.38979,-23.6598,5.003945,18.00059,0,0,0
93.42313,-23.65967,5.00441,17.99899,0,0,0
93.45646,-23.65967,5.00441,17.99899,0,0,0
93.48979,-23.65967,5.004409,17.99899,0,0,0
93.52312,-23.65621,5.004824,17.99766,0,0,0
93.55646,-23.65289,5.004779,17.99792,0,0,0
93.58979,-23.64943,5.005211,17.99659,0,0,0
93.62312,-23.64943,5.005211,17.99659,0,0,0
93.65646,-23.64777,5.005196,17.99672,0,0,0
93.68979,-23.64638,5.004246,18.00005,0,0,0
93.72312,-23.64471,5.004235,18.00019,0,0,0
93.75645,-23.64305,5.004225,18.00032,0,0,0
93.78979,-23.63641,5.004208,18.00087,0,0,0
93.82312,-23.62811,5.004236,18.00156,0,0,0
93.85645,-23.61856,5.005274,17.99917,0,0,0
93.88979,-23.61192,5.005381,17.99975,0,0,0
93.92313,-23.60694,5.005486,18.00019,0,0,0
93.95646,-23.60362,5.005564,18.00048,0,0,0
93.98979,-23.60043,5.005183,18.00238,0,0,0
94.02312,-23.59864,5.005699,18.00093,0,0,0
94.05646,-23.59851,5.006171,17.99933,0,0,0
94.08979,-23.59838,5.006644,17.99774,0,0,0
94.12312,-23.59659,5.007168,17.99629,0,0,0
94.15646,-23.59812,5.007597,17.99455,0,0,0
94.18979,-23.59812,5.007597,17.99455,0,0,0
94.22312,-23.59812,5.007597,17.99455,0,0,0
94.25645,-23.59812,5.007597,17.99455,0,0,0
94.28979,-23.59799,5.008077,17.99295,0,0,0
94.32312,-23.59812,5.007597,17.99455,0,0,0
94.35645,-23.59978,5.00755,17.9944,0,0,0
94.38979,-23.59991,5.007072,17.99599,0,0,0
94.42313,-23.60089,5.007028,17.99589,0,0,0
94.45646,-23.6034,5.007422,17.99404,0,0,0
94.48979,-23.60895,5.006327,17.99674,0,0,0
94.52312,-23.61227,5.006269,17.99646,0,0,0
94.55646,-23.61406,5.005769,17.99791,0,0,0
94.58979,-23.61406,5.005769,17.99791,0,0,0
94.62312,-23.61307,5.005795,17.998,0,0,0
94.65646,-23.60656,5.005449,18.00018,0,0,0
94.68979,-23.60495,5.005838,18.00094,0,0,0
94.72312,-23.60135,5.008037,17.99769,0,0,0
94.75645,-23.60122,5.008512,17.9961,0,0,0
94.78979,-23.59778,5.009078,17.9948,0,0,0
94.82312,-23.59599,5.009604,17.99335,0,0,0
94.85645,-23.59395,5.011105,17.98872,0,0,0
94.88979,-23.59357,5.012574,17.98395,0,0,0
94.92313,-23.59357,5.012574,17.98395,0,0,0
94.95646,-23.59204,5.012134,17.98569,0,0,0
94.98979,-23.59382,5.011592,17.98713,0,0,0
95.02312,-23.5949,5.011377,17.98821,0,0,0
95.05646,-23.59669,5.010845,17.98966,0,0,0
95.08979,-23.59656,5.011331,17.98807,0,0,0
95.12312,-23.59669,5.010845,17.98966,0,0,0
95.15646,-23.59834,5.0108,17.98951,0,0,0
95.18979,-23.59988,5.011243,17.98777,0,0,0
95.22312,-23.59921,5.011243,17.98781,0,0,0
95.25645,-23.5985,5.011565,17.98745,0,0,0
95.28979,-23.59973,5.010555,17.99054,0,0,0
95.32312,-23.60072,5.010516,17.99043,0,0,0
95.35645,-23.59906,5.010555,17.99058,0,0,0
95.38979,-23.59838,5.010555,17.99062,0,0,0
95.42313,-23.59838,5.010555,17.99062,0,0,0
95.45646,-23.59826,5.011039,17.98903,0,0,0
95.48979,-23.59794,5.012848,17.98487,0,0,0
95.52312,-23.59591,5.014369,17.98024,0,0,0
95.55646,-23.59923,5.01429,17.97996,0,0,0
95.58979,-23.59806,5.012359,17.98646,0,0,0
95.62312,-23.59665,5.011427,17.98979,0,0,0
95.65646,-23.60022,5.010384,17.99269,0,0,0
95.68979,-23.59936,5.009943,17.99439,0,0,0
95.72312,-23.59672,5.010027,17.99463,0,0,0
95.75645,-23.59254,5.00969,17.99662,0,0,0
95.78979,-23.58897,5.01075,17.99372,0,0,0
95.82312,-23.58566,5.010863,17.99402,0,0,0
95.85645,-23.58575,5.010706,17.99521,0,0,0
95.88979,-23.58558,5.012498,17.99303,0,0,0
95.92313,-23.5843,5.017245,17.98535,0,0,0
95.95646,-23.58113,5.019652,17.97885,0,0,0
95.98979,-23.57226,5.023156,17.97187,0,0,0
96.02312,-23.56654,5.026772,17.96241,0,0,0
96.05646,-23.56091,5.030492,17.954,0,0,0
96.08979,-23.55348,5.034599,17.94358,0,0,0
96.12312,-23.54983,5.036427,17.93917,0,0,0
96.15646,-23.54795,5.037628,17.93619,0,0,0
96.18979,-23.54684,5.038281,17.93475,0,0,0
96.22312,-23.54822,5.039498,17.93167,0,0,0
96.25645,-23.55166,5.040163,17.93011,0,0,0
96.28979,-23.56132,5.040518,17.92797,0,0,0
96.32312,-23.57326,5.039248,17.92902,0,0,0
96.35645,-23.58482,5.037216,17.93278,0,0,0
96.38979,-23.59994,5.034835,17.93559,0,0,0
96.42313,-23.61012,5.033274,17.93832,0,0,0
96.45646,-23.61388,5.032658,17.93956,0,0,0
96.48979,-23.6165,5.03266,17.93937,0,0,0
96.52312,-23.61687,5.033431,17.93659,0,0,0
96.55646,-23.6172,5.034531,17.9334,0,0,0
96.58979,-23.6145,5.037458,17.92689,0,0,0
96.62312,-23.61447,5.040935,17.91753,0,0,0
96.65646,-23.61586,5.043901,17.90966,0,0,0
96.68979,-23.61914,5.04692,17.90167,0,0,0
96.72312,-23.62113,5.048547,17.8974,0,0,0
96.75645,-23.62373,5.050201,17.8931,0,0,0
96.78979,-23.62599,5.050985,17.89155,0,0,0
96.82312,-23.62761,5.051778,17.89006,0,0,0
96.85645,-23.62972,5.052873,17.88738,0,0,0
96.88979,-23.63078,5.053896,17.88368,0,0,0
96.92313,-23.63204,5.053896,17.88357,0,0,0
96.95646,-23.63227,5.052155,17.88833,0,0,0
96.98979,-23.6363,5.048626,17.89746,0,0,0
97.02312,-23.63834,5.046458,17.90376,0,0,0
97.05646,-23.63793,5.045418,17.90681,0,0,0
97.08979,-23.64063,5.042642,17.90709,0,0,0
97.12312,-23.63786,5.040104,17.90736,0,0,0
97.15646,-23.63468,5.037291,17.91531,0,0,0
97.18979,-23.63238,5.035825,17.92465,0,0,0
97.22312,-23.62621,5.034517,17.93483,0,0,0
97.25645,-23.6213,5.031622,17.94893,0,0,0
97.28979,-23.61937,5.025061,17.96271,0,0,0
97.32312,-23.61717,5.020179,17.96601,0,0,0
97.35645,-23.61387,5.016019,17.97065,0,0,0
97.38979,-23.61325,5.013962,17.97485,0,0,0
97.42313,-23.61453,5.01308,17.98019,0,0,0
97.45646,-23.61613,5.012296,17.98348,0,0,0
97.48979,-23.61624,5.014012,17.98595,0,0,0
97.52312,-23.61713,5.015532,17.99114,0,0,0
97.55646,-23.62483,5.017365,17.99515,0,0,0
97.58979,-23.63404,5.0192,17.99628,0,0,0
97.62312,-23.65078,5.019964,17.9963,0,0,0
97.65646,-23.66382,5.019414,17.99425,0,0,0
97.68979,-23.67978,5.018601,17.98754,0,0,0
97.72312,-23.6991,5.017962,17.98043,0,0,0
97.75645,-23.71908,5.018987,17.96673,0,0,0
97.78979,-23.74994,5.020853,17.95115,0,0,0
97.82312,-23.77053,5.02236,17.94296,0,0,0
97.85645,-23.79021,5.024745,17.93341,0,0,0
97.88979,-23.80001,5.02625,17.92746,0,0,0
97.92313,-23.80564,5.028708,17.9189,0,0,0
97.95646,-23.8072,5.033648,17.90423,0,0,0
97.98979,-23.80902,5.044039,17.87533,0,0,0
98.02312,-23.83013,5.050549,17.85787,0,0,0
98.05646,-23.86436,5.05688,17.8434,0,0,0
98.08979,-23.88951,5.060082,17.83835,0,0,0
98.12312,-23.9237,5.060432,17.84313,0,0,0
98.15646,-23.94533,5.061081,17.84669,0,0,0
98.18979,-23.9839,5.062375,17.85589,0,0,0
98.22312,-24.0085,5.064265,17.86374,0,0,0
98.25645,-24.03104,5.063515,17.87694,0,0,0
98.28979,-24.06325,5.064215,17.88932,0,0,0
98.32312,-24.08992,5.065683,17.90093,0,0,0
98.35645,-24.10439,5.067124,17.90797,0,0,0
98.38979,-24.11153,5.068063,17.91578,0,0,0
98.42313,-24.09727,5.06319,17.921,0,0,0
98.45646,-24.05502,5.05119,17.92807,0,0,0
98.48979,-24.01235,5.044014,17.92616,0,0,0
98.52312,-23.97213,5.039682,17.92319,0,0,0
98.55646,-23.93223,5.037228,17.92139,0,0,0
98.58979,-23.89018,5.035381,17.9195,0,0,0
98.62312,-23.85209,5.035773,17.91584,0,0,0
98.65646,-23.82775,5.037297,17.91184,0,0,0
98.68979,-23.807,5.038813,17.90894,0,0,0
98.72312,-23.78709,5.039031,17.91077,0,0,0
98.75645,-23.77565,5.038981,17.91278,0,0,0
98.78979,-23.76738,5.037932,17.91745,0,0,0
98.82312,-23.76656,5.036345,17.92242,0,0,0
98.85645,-23.76477,5.034089,17.93142,0,0,0
98.88979,-23.76477,5.031029,17.9411,0,0,0
98.92313,-23.7667,5.027531,17.95208,0,0,0
98.95646,-23.76796,5.024133,17.9632,0,0,0
98.98979,-23.77227,5.021597,17.97815,0,0,0
99.02312,-23.77726,5.018759,17.99695,0,0,0
99.05646,-23.78255,5.019815,18.00783,0,0,0
99.08979,-23.78566,5.023499,18.01585,0,0,0
99.12312,-23.78949,5.027899,18.0184,0,0,0
99.15646,-23.79626,5.031337,18.01835,0,0,0
99.18979,-23.80445,5.03407,18.01679,0,0,0
99.22312,-23.81259,5.034901,18.01892,0,0,0
99.25645,-23.81874,5.034213,18.02346,0,0,0
99.28979,-23.824,5.032711,18.0327,0,0,0
99.32312,-23.82998,5.031658,18.03788,0,0,0
99.35645,-23.8353,5.029804,18.04896,0,0,0
99.38979,-23.83873,5.029085,18.05894,0,0,0
99.42313,-23.83936,5.02902,18.06256,0,0,0
99.45646,-23.83992,5.028361,18.06579,0,0,0
99.48979,-23.84062,5.028361,18.06565,0,0,0
99.52312,-23.83677,5.028919,18.06297,0,0,0
99.55646,-23.83443,5.030555,18.05506,0,0,0
99.58979,-23.83194,5.031547,18.05051,0,0,0
99.62312,-23.82945,5.032558,18.04597,0,0,0
99.65646,-23.82889,5.033271,18.04276,0,0,0
99.68979,-23.82749,5.03509,18.03473,0,0,0
99.72312,-23.83472,5.038402,18.01805,0,0,0
99.75645,-23.84129,5.038378,18.00722,0,0,0
99.78979,-23.84638,5.038459,17.99771,0,0,0
99.82312,-23.85464,5.041765,17.97748,0,0,0
99.85645,-23.8621,5.04397,17.96235,0,0,0
99.88979,-23.86433,5.046532,17.94649,0,0,0
99.92313,-23.86928,5.048038,17.94026,0,0,0
99.95646,-23.87269,5.049829,17.93492,0,0,0
99.98979,-23.87484,5.052022,17.92812,0,0,0
100.0231,-23.87968,5.055518,17.91768,0,0,0
100.0565,-23.88038,5.060397,17.90311,0,0,0
100.0898,-23.88328,5.064513,17.89145,0,0,0
100.1231,-23.88616,5.068747,17.87983,0,0,0
100.1565,-23.88711,5.073506,17.86695,0,0,0
100.1898,-23.88979,5.084165,17.83686,0,0,0
100.2231,-23.89313,5.090338,17.81945,0,0,0
100.2565,-23.89522,5.096243,17.80449,0,0,0
100.2898,-23.89404,5.100125,17.79527,0,0,0
100.3231,-23.89416,5.103591,17.7875,0,0,0
100.3565,-23.89092,5.107377,17.77943,0,0,0
100.3898,-23.88345,5.110854,17.77504,0,0,0
100.4231,-23.87554,5.117178,17.7683,0,0,0
100.4565,-23.86559,5.124689,17.7595,0,0,0
100.4898,-23.8531,5.133577,17.74873,0,0,0
100.5231,-23.83971,5.144438,17.73278,0,0,0
100.5565,-23.82935,5.151754,17.72105,0,0,0
100.5898,-23.81661,5.159883,17.70843,0,0,0
100.6231,-23.80516,5.166014,17.69946,0,0,0
100.6565,-23.80144,5.168299,17.69682,0,0,0
100.6898,-23.80108,5.170169,17.69434,0,0,0
100.7231,-23.79592,5.174286,17.68329,0,0,0
100.7565,-23.79107,5.174767,17.67371,0,0,0
100.7898,-23.78601,5.175068,17.6628,0,0,0
100.8231,-23.78573,5.174518,17.65736,0,0,0
100.8565,-23.78444,5.172186,17.65555,0,0,0
100.8898,-23.78489,5.169834,17.6543,0,0,0
100.9231,-23.78335,5.168563,17.64165,0,0,0
100.9565,-23.78092,5.166293,17.62416,0,0,0
100.9898,-23.77583,5.159662,17.60397,0,0,0
101.0231,-23.7727,5.152665,17.59484,0,0,0
101.0565,-23.76869,5.148542,17.58109,0,0,0
101.0898,-23.76409,5.142293,17.56689,0,0,0
101.1231,-23.76149,5.137427,17.55155,0,0,0
101.1565,-23.7592,5.133733,17.53809,0,0,0
101.1898,-23.75787,5.130419,17.52049,0,0,0
101.2231,-23.75679,5.127307,17.50435,0,0,0
101.2565,-23.7548,5.127737,17.49152,0,0,0
101.2898,-23.7534,5.128306,17.47915,0,0,0
101.3231,-23.75341,5.129868,17.46938,0,0,0
101.3565,-23.7521,5.131687,17.46443,0,0,0
101.3898,-23.75162,5.136286,17.45184,0,0,0
101.4231,-23.74741,5.141682,17.43715,0,0,0
101.4565,-23.7449,5.145324,17.42262,0,0,0
101.4898,-23.7422,5.149266,17.40952,0,0,0
101.5231,-23.73706,5.152226,17.39721,0,0,0
101.5565,-23.72887,5.156851,17.38192,0,0,0
101.5898,-23.72013,5.159976,17.36778,0,0,0
101.6231,-23.71309,5.161197,17.35344,0,0,0
101.6565,-23.70636,5.162271,17.33828,0,0,0
101.6898,-23.69711,5.164144,17.31763,0,0,0
101.7231,-23.68818,5.165818,17.30075,0,0,0
101.7565,-23.67885,5.165534,17.28326,0,0,0
101.7898,-23.66698,5.165715,17.26345,0,0,0
101.8231,-23.65062,5.163848,17.24983,0,0,0
101.8565,-23.63681,5.162675,17.23804,0,0,0
101.8898,-23.61423,5.158555,17.22993,0,0,0
101.9231,-23.60305,5.156918,17.22756,0,0,0
101.9565,-23.5929,5.154788,17.22752,0,0,0
101.9898,-23.58486,5.153682,17.22803,0,0,0
102.0231,-23.57481,5.153348,17.22883,0,0,0
102.0565,-23.57315,5.152746,17.23045,0,0,0
102.0898,-23.56921,5.15429,17.22804,0,0,0
102.1231,-23.56771,5.15511,17.22751,0,0,0
102.1565,-23.56397,5.157256,17.22413,0,0,0
102.1898,-23.55737,5.160846,17.22437,0,0,0
102.2231,-23.55695,5.165249,17.21865,0,0,0
102.2565,-23.55025,5.165079,17.22114,0,0,0
102.2898,-23.55544,5.166184,17.22436,0,0,0
102.3231,-23.55884,5.168447,17.22084,0,0,0
102.3565,-23.55248,5.166713,17.22558,0,0,0
102.3898,-23.55415,5.169836,17.22508,0,0,0
102.4231,-23.55919,5.171169,17.22385,0,0,0
102.4565,-23.55997,5.17105,17.22558,0,0,0
102.4898,-23.56492,5.169283,17.23399,0,0,0
102.5231,-23.56575,5.170125,17.24067,0,0,0
102.5565,-23.56876,5.169295,17.24743,0,0,0
102.5898,-23.57243,5.169055,17.26142,0,0,0
102.6231,-23.57395,5.170869,17.27464,0,0,0
102.6565,-23.57697,5.171281,17.2829,0,0,0
102.6898,-23.57812,5.172563,17.30069,0,0,0
102.7231,-23.58057,5.173285,17.32039,0,0,0
102.7565,-23.58172,5.173078,17.33138,0,0,0
102.7898,-23.58308,5.172149,17.354,0,0,0
102.8231,-23.5848,5.171242,17.37723,0,0,0
102.8565,-23.58808,5.167111,17.39232,0,0,0
102.8898,-23.59747,5.161977,17.41659,0,0,0
102.9231,-23.61932,5.154381,17.44225,0,0,0
102.9565,-23.63079,5.151213,17.44916,0,0,0
102.9898,-23.64449,5.146466,17.45954,0,0,0
103.0231,-23.65232,5.143438,17.46736,0,0,0
103.0565,-23.66059,5.140892,17.47249,0,0,0
103.0898,-23.66684,5.138212,17.47824,0,0,0
103.1231,-23.67104,5.135937,17.48442,0,0,0
103.1565,-23.67521,5.133038,17.49173,0,0,0
103.1898,-23.67908,5.130798,17.50018,0,0,0
103.2231,-23.68211,5.128698,17.50948,0,0,0
103.2565,-23.6883,5.125853,17.51749,0,0,0
103.2898,-23.69505,5.120021,17.52929,0,0,0
103.3231,-23.7003,5.113562,17.5423,0,0,0
103.3565,-23.70527,5.107907,17.55343,0,0,0
103.3898,-23.70961,5.100509,17.56811,0,0,0
103.4231,-23.71147,5.095799,17.57725,0,0,0
103.4565,-23.71449,5.092854,17.58632,0,0,0
103.4898,-23.71577,5.092301,17.59515,0,0,0
103.5231,-23.71738,5.091784,17.60612,0,0,0
103.5565,-23.72039,5.091497,17.61529,0,0,0
103.5898,-23.72268,5.091246,17.6237,0,0,0
103.6231,-23.72775,5.091896,17.62852,0,0,0
103.6565,-23.73269,5.092578,17.6324,0,0,0
103.6898,-23.73832,5.094321,17.63337,0,0,0
103.7231,-23.74579,5.093707,17.63904,0,0,0
103.7565,-23.75148,5.093014,17.64375,0,0,0
103.7898,-23.75716,5.094828,17.64472,0,0,0
103.8231,-23.76184,5.094104,17.64631,0,0,0
103.8565,-23.76376,5.093581,17.64792,0,0,0
103.8898,-23.77046,5.094387,17.65164,0,0,0
103.9231,-23.78036,5.09462,17.65761,0,0,0
103.9565,-23.7875,5.094064,17.66339,0,0,0
103.9898,-23.79658,5.094192,17.6704,0,0,0
104.0231,-23.81503,5.09511,17.67871,0,0,0
104.0565,-23.83376,5.098218,17.67653,0,0,0
104.0898,-23.86043,5.101408,17.68017,0,0,0
104.1231,-23.87991,5.102516,17.68943,0,0,0
104.1565,-23.89195,5.104378,17.69832,0,0,0
104.1898,-23.90412,5.101119,17.72338,0,0,0
104.2231,-23.91073,5.100157,17.74653,0,0,0
104.2565,-23.91305,5.100533,17.75734,0,0,0
104.2898,-23.91439,5.102919,17.76737,0,0,0
104.3231,-23.91679,5.106587,17.77673,0,0,0
104.3565,-23.91848,5.109528,17.78485,0,0,0
104.3898,-23.91974,5.11429,17.79107,0,0,0
104.4231,-23.918,5.119641,17.79118,0,0,0
104.4565,-23.91494,5.122749,17.79287,0,0,0
104.4898,-23.90754,5.12339,17.79777,0,0,0
104.5231,-23.89752,5.125655,17.79839,0,0,0
104.5565,-23.89075,5.127642,17.79854,0,0,0
104.5898,-23.88528,5.13103,17.79989,0,0,0
104.6231,-23.8786,5.132652,17.80428,0,0,0
104.6565,-23.87179,5.133945,17.81007,0,0,0
104.6898,-23.86861,5.135025,17.82055,0,0,0
104.7231,-23.8686,5.135441,17.83316,0,0,0
104.7565,-23.86387,5.134739,17.84562,0,0,0
104.7898,-23.86073,5.127049,17.86605,0,0,0
104.8231,-23.85396,5.1205,17.88573,0,0,0
104.8565,-23.84485,5.11495,17.90083,0,0,0
104.8898,-23.83245,5.109037,17.91689,0,0,0
104.9231,-23.81858,5.100489,17.94404,0,0,0
104.9565,-23.81198,5.094443,17.96585,0,0,0
104.9898,-23.80016,5.087527,17.9865,0,0,0
105.0231,-23.79943,5.084814,17.99443,0,0,0
105.0565,-23.79691,5.081911,18.00186,0,0,0
105.0898,-23.79763,5.076303,18.0145,0,0,0
105.1231,-23.79799,5.071459,18.02514,0,0,0
105.1565,-23.79778,5.065991,18.03669,0,0,0
105.1898,-23.79773,5.060459,18.04945,0,0,0
105.2231,-23.79711,5.058383,18.05449,0,0,0
105.2565,-23.79427,5.055644,18.0607,0,0,0
105.2898,-23.79643,5.053987,18.06363,0,0,0
105.3231,-23.79707,5.051655,18.06762,0,0,0
105.3565,-23.79962,5.048965,18.07294,0,0,0
105.3898,-23.79868,5.046276,18.07757,0,0,0
105.4231,-23.79894,5.044171,18.08369,0,0,0
105.4565,-23.79752,5.044173,18.08394,0,0,0
105.4898,-23.79689,5.043914,18.08323,0,0,0
105.5231,-23.79297,5.043606,18.08303,0,0,0
105.5565,-23.79167,5.04295,18.08405,0,0,0
105.5898,-23.79173,5.042621,18.08445,0,0,0
105.6231,-23.79056,5.042247,18.0863,0,0,0
105.6565,-23.78938,5.041875,18.08814,0,0,0
105.6898,-23.7882,5.041506,18.08999,0,0,0
105.7231,-23.78341,5.042247,18.08748,0,0,0
105.7565,-23.77769,5.043375,18.08346,0,0,0
105.7898,-23.76909,5.044441,18.0811,0,0,0
105.8231,-23.76009,5.0444,18.08244,0,0,0
105.8565,-23.74185,5.043943,18.08665,0,0,0
105.8898,-23.73289,5.0447,18.08459,0,0,0
105.9231,-23.72021,5.046285,18.07973,0,0,0
105.9565,-23.71323,5.047902,18.07409,0,0,0
105.9898,-23.70506,5.04915,18.07022,0,0,0
106.0231,-23.69259,5.049652,18.07013,0,0,0
106.0565,-23.68567,5.050881,18.06826,0,0,0
106.0898,-23.67401,5.053483,18.06857,0,0,0
106.1231,-23.66658,5.05452,18.07236,0,0,0
106.1565,-23.66196,5.054717,18.07779,0,0,0
106.1898,-23.65289,5.053672,18.08655,0,0,0
106.2231,-23.63967,5.05067,18.10185,0,0,0
106.2565,-23.63256,5.048731,18.10964,0,0,0
106.2898,-23.62279,5.046288,18.12422,0,0,0
106.3231,-23.61647,5.044883,18.13508,0,0,0
106.3565,-23.61256,5.043405,18.14598,0,0,0
106.3898,-23.61002,5.042274,18.15384,0,0,0
106.4231,-23.60804,5.039804,18.16723,0,0,0
106.4565,-23.60661,5.038918,18.17854,0,0,0
106.4898,-23.60427,5.038431,18.18829,0,0,0
106.5231,-23.60628,5.036801,18.20028,0,0,0
106.5565,-23.60883,5.034485,18.21721,0,0,0
106.5898,-23.61367,5.031445,18.24066,0,0,0
106.6231,-23.61924,5.030024,18.26191,0,0,0
106.6565,-23.62158,5.029404,18.2831,0,0,0
106.6898,-23.62626,5.031076,18.31781,0,0,0
106.7231,-23.63077,5.034729,18.34317,0,0,0
106.7565,-23.63463,5.038119,18.36237,0,0,0
106.7898,-23.63677,5.041746,18.38077,0,0,0
106.8231,-23.63725,5.043727,18.39167,0,0,0
106.8565,-23.63632,5.044353,18.39753,0,0,0
106.8898,-23.63684,5.044104,18.40809,0,0,0
106.9231,-23.63322,5.044533,18.41875,0,0,0
106.9565,-23.63349,5.044656,18.42718,0,0,0
106.9898,-23.62943,5.045097,18.43442,0,0,0
107.0231,-23.62736,5.045266,18.438,0,0,0
107.0565,-23.62415,5.045219,18.4388,0,0,0
107.0898,-23.61925,5.045668,18.43943,0,0,0
107.1231,-23.61599,5.045978,18.43984,0,0,0
107.1565,-23.61153,5.046492,18.44378,0,0,0
107.1898,-23.60692,5.047531,18.44667,0,0,0
107.2231,-23.60272,5.048982,18.45247,0,0,0
107.2565,-23.5981,5.050883,18.46108,0,0,0
107.2898,-23.59206,5.053441,18.47117,0,0,0
107.3231,-23.5862,5.054778,18.48213,0,0,0
107.3565,-23.57897,5.056993,18.50009,0,0,0
107.3898,-23.57443,5.058621,18.51417,0,0,0
107.4231,-23.56969,5.060295,18.52658,0,0,0
107.4565,-23.565,5.062104,18.53899,0,0,0
107.4898,-23.56226,5.064639,18.55793,0,0,0
107.5231,-23.56518,5.06601,18.56957,0,0,0
107.5565,-23.57038,5.067122,18.57782,0,0,0
107.5898,-23.5851,5.06692,18.58173,0,0,0
